지역코드,병원명,주소,전화번호,요양기관번호
230003,예일산부인과여성의원,"대구광역시 북구 학정로 439, 칠곡메가타운 3층 302,306호 (동천동)",053-324-3002,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
230003,이윤채통합의원,"대구광역시 북구 한강로6길 14-1, 2층 (사수동)",053-323-7275,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz
230003,이춘희산부인과의원,"대구광역시 북구 동암로 2, (읍내동)",053-324-7686,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz
230003,인재의원,"대구광역시 북구 동북로 144, (산격동)",053-942-3009,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz
230003,전경숙산부인과의원,"대구광역시 북구 팔달로 175, 3층 (노원동3가, 은광빌딩)",053-352-3003,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz
230003,정다운산부인과의원,"대구광역시 북구 학정로 431, 5층 501,502호 (동천동)",053-313-7005,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz
230003,프라임산부인과의원,"대구광역시 북구 학정로 416, 3층 (구암동)",053-326-5900,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz
230003,한국건강관리협회 건강증진의원,"대구광역시 북구 팔달로 23, (노원동3가)",053-350-9000,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz
230003,한마음산부인과의원,"대구광역시 북구 칠성시장로 10, 2층 201호 (칠성동1가, M시티빌딩)",053-431-5050,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz
230003,행복한산부인과의원,"대구광역시 북구 팔달로 233, 지하1층~4층 (노원동2가)",053-358-2200,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz
230004,대구의료원,"대구광역시 서구 평리로 157, (중리동)",053-560-7575,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
230004,경대재활요양병원,"대구광역시 서구 국채보상로 223, 대원빌딩 4~10층 (평리동)",053-262-2626,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
230004,(사)인구보건복지협회 가족보건의원,"대구광역시 서구 국채보상로46길 16, (평리동)",053-566-1903,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz
230004,강은혜산부인과의원,"대구광역시 서구 평리로 288, (내당동)",053-573-5788,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz
230004,김광훈산부인과의원,"대구광역시 서구 서대구로 87, (평리동)",053-566-0534,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz
230004,대영산부인과의원,"대구광역시 서구 달서로 64, (비산동)",053-573-7373,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz
230004,디케어센터의원,"대구광역시 서구 와룡로 307, 2층 208~221,224~225호 (중리동)",053-288-3000,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz
230004,마디탑정형외과의원,"대구광역시 서구 달서로 187, 2,3층 (비산동)",053-719-0247,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
230004,아세아연합의원,"대구광역시 서구 서대구로 49, 지하1층,2층~3층 (내당동)",053-562-0100,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz
230005,(재)미리내천주성삼성직수도회천주성삼병원,"대구광역시 수성구 달구벌대로 3190, (신매동, 천주성삼병원)",053-790-1000,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
230005,W여성병원,"대구광역시 수성구 화랑로 58, (만촌동)",053-757-2000,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz
230005,여성메디파크병원,"대구광역시 수성구 동대구로 271, (범어동)",053-740-7700,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
230005,의료법인경동의료재단효성병원,"대구광역시 수성구 수성로 194, 효성병원(본관) (중동)",053-766-7070,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz
230005,파티마여성병원,"대구광역시 수성구 달구벌대로 3119, (시지동)",053-794-9400,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz
230005,수성제니스요양병원,"대구광역시 수성구 동대구로 64, 6~12,13 일부층 (지산동)",053-243-8899,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz
230005,고민정산부인과의원,"대구광역시 수성구 달구벌대로 2570, 209호 (만촌동, 수성아크로타워)",053-741-5080,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz
230005,고은산부인과의원,"대구광역시 수성구 달구벌대로 3206, (신매동)",053-793-6776,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz
230005,구명숙산부인과의원,"대구광역시 수성구 달구벌대로 3207, 2층 (신매동, 성진빌딩)",053-791-6400,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
230005,구수정산부인과의원,"대구광역시 수성구 달구벌대로 2492, 3층 (범어동)",053-751-6363,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz
230005,권수현산부인과의원,"대구광역시 수성구 청수로 188, 3층 (지산동)",053-765-2060,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
230005,권정희제이여성의원,"대구광역시 수성구 달구벌대로 2288, 4층 (수성동1가)",053-287-2227,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz
230005,김성림산부인과의원,"대구광역시 수성구 국채보상로 800, 5층 (범어동)",053-472-0800,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz
230005,대구르네여성의원,"대구광역시 수성구 동대구로 311, 범어 애플타워 3층 4층 A-401호 (범어동)",053-753-5040,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz
230005,대학산부인과의원,"대구광역시 수성구 지범로 182, (지산동)",053-782-0010,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz
230005,더품의원,"대구광역시 수성구 동대구로 311-2, 7층 (범어동)",0507-1328-0556,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz
230005,만촌숲속에내과정신건강의학과의원,"대구광역시 수성구 달구벌대로 2599, 301동 301호 (만촌동, 만촌역 태왕디아너스)",053-746-5252,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz
230005,박수미산부인과의원,"대구광역시 수성구 지범로 178, (지산동)",053-781-0787,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz
230005,범물경대연합내과의원,"대구광역시 수성구 지범로 161, 2~3층 (지산동)",053-783-7788,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz
230005,소피마르소여성의원,"대구광역시 수성구 달구벌대로 2297, 3층 (수성동4가)",053-756-3006,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz
230005,송소현산부인과의원,"대구광역시 수성구 지범로 59, 4층 (지산동)",053-781-3268,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz
230005,아영 산부인과 의원,"대구광역시 수성구 동대구로 215, 1~3층 (황금동)",053-242-1100,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz
230005,이리라산부인과의원,"대구광역시 수성구 청수로 133, 황금동 JM타워 6층 (황금동)",053-766-7770,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQzNjE4MzIjNTEjJDEjJDYjJDgz
230005,이은지마리산부인과의원,"대구광역시 수성구 달구벌대로 2397, 17층 (범어동, KB손해보험 대구빌딩)",053-745-5888,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNTEjJDEjJDIjJDgz
230005,이홍주 여성의원,"대구광역시 수성구 달구벌대로 2435, 301동 309-4호 (범어동, 두산위브더제니스)",053-721-7540,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz
230005,자매가정의학과의원,"대구광역시 수성구 신매로16길 5, 2층 (신매동, 명진빌딩)",053-793-7575,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz
230005,정연주산부인과의원,"대구광역시 수성구 달구벌대로 2333, 5층 (수성동4가)",053-652-3223,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz
230005,정지영산부인과의원,"대구광역시 수성구 달구벌대로 3210, 5층 (신매동)",053-721-6721,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz
230005,주은희산부인과의원,"대구광역시 수성구 들안로 276, 2층 (수성동3가)",053-764-3004,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz
230005,플로라여성의원,"대구광역시 수성구 지범로 200, 4층 402호 (범물동)",053-783-0300,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz
230005,하연옥산부인과의원,"대구광역시 수성구 달구벌대로 2295, (수성동4가)",053-756-5060,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDAjJDgz
230005,한혜경산부인과의원,"대구광역시 수성구 범어로 119-1, 2층 (범어동)",053-426-8255,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz
230006,경북대학교병원,"대구광역시 중구 동덕로 130, (삼덕동2가, 경북대학교병원)",053-200-5114,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz
230006,계명대학교대구동산병원,"대구광역시 중구 달성로 56, 계명대학교대구동산병원 (동산동)",053-250-8114,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
230006,곽병원,"대구광역시 중구 국채보상로 531, (수동)",053-252-2401,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz
230006,분홍빛으로병원,"대구광역시 중구 동덕로 141, (삼덕동2가)",053-606-0777,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz
230006,(재)한국의학연구소대구분사무소부설의원,"대구광역시 중구 중앙대로66길 20, 지하1~2층 (남산동, 반월당효성해링턴플레이스)",430-5000,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz
230006,건강지킴가정의학과의원,"대구광역시 중구 동덕로30길 45, 2층 (동인동4가)",053-422-8456,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz
230006,경대연합이비인후과의원,"대구광역시 중구 달구벌대로 2188, 5층 (대봉동)",053-286-2188,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDQjJDgz
230006,김은진산부인과의원,"대구광역시 중구 달구벌대로 2120, (봉산동)",053-255-7585,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz
230006,대구봄여성의원,"대구광역시 중구 달구벌대로 2094, 5층 503호 (남산동)",053-716-7106,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz
230006,대구조이맘산부인과의원,"대구광역시 중구 중앙대로 359, 8층 (남산동, 메디칼타워)",053-254-5252,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
230006,대구차여성의원,"대구광역시 중구 달구벌대로 2095, 삼성생명 4~5층 (덕산동)",053-222-4200,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz
230006,동성로리쥬엘의원,"대구광역시 중구 동성로6길 12-13, 7층 (공평동)",053-255-0119,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz
230006,로앤산부인과의원,"대구광역시 중구 동성로 39, 씨네시티한일 4층 (동성로2가)",053-710-8488,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz
230006,로제유외과의원,"대구광역시 중구 달구벌대로 2167, 2층 (삼덕동2가)",053-428-6868,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
230006,로즈벨여성의원,"대구광역시 중구 동성로2길 95, BL타워 3층 (동성로2가)",053-424-9900,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz
230006,미라클여성의원,"대구광역시 중구 태평로 160, 대구스테이션센터 4층 (북성로1가)",053-424-7700,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz
230006,미즈산부인과의원,"대구광역시 중구 달구벌대로 2047, (계산동2가)",053-255-1020,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz
230006,반월당마리아유외과의원,"대구광역시 중구 달구벌대로 2094, 5층 501호 (남산동)",053-255-6875,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
230006,분홍빛산부인과의원,"대구광역시 중구 동덕로 141, (삼덕동2가)",053-431-7776,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz
230006,성누가종합내과외과의원,"대구광역시 중구 달구벌대로 2181, 2층 (삼덕동2가)",053-255-3134,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz
230006,센트럴대구산부인과의원,"대구광역시 중구 중앙대로81길 1, 2층 (동일동, 뉴한글컴퓨터학원)",053-242-3928,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz
230006,솜씨있는여성의원,"대구광역시 중구 달구벌대로 2109, (덕산동)",053-431-1010,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz
230006,시티여성의원,"대구광역시 중구 중앙대로66길 20, (남산동, 반월당효성해링턴플레이스)",053-356-2680,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz
230006,애플산부인과의원,"대구광역시 중구 동성로 25, 3층 (사일동)",053-428-8898,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
230006,올포스킨피부과의원,"대구광역시 중구 동성로5길 26, 501호 (삼덕동1가)",425-7582,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz
230006,와이레이디여성의원,"대구광역시 중구 공평로8길 11-1, 2층 (삼덕동2가)",053-255-0025,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz
230006,위드의원,"대구광역시 중구 국채보상로 541, 대구YMCA청소년회관 5층 (상서동)",053-425-6875,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz
230006,클레오여성의원,"대구광역시 중구 중앙대로 360, (남산동)",053-427-1020,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz
230006,탑여성앤탑성형외과의원,"대구광역시 중구 달구벌대로 2210, 10층 (대봉동)",053-421-5775,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz
230007,계명대학교동산병원,"대구광역시 달서구 달구벌대로 1035, (신당동)",1577-6622,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz
230007,나사렛종합병원,"대구광역시 달서구 월배로 97, 나사렛병원 (진천동)",053-643-1400,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz
230007,더블유병원,"대구광역시 달서구 달구벌대로 1632, 더블유병원 (감삼동)",053-550-5000,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz
230007,삼일병원,"대구광역시 달서구 월배로 436, 지하1,지상1~11층 (송현동)",053-659-3100,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz
230007,의료법인구의료재단 구병원,"대구광역시 달서구 감삼북길 141, (감삼동)",053-560-9114,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz
230007,한국보훈복지의료공단 대구보훈병원,"대구광역시 달서구 월곡로 60, (도원동)",053-630-7000,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz
230007,달서미즈맘병원,"대구광역시 달서구 월배로 62, 미즈맘병원 지하1,2-5,8층 (진천동)",053-609-5000,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz
230007,미래여성병원,"대구광역시 달서구 와룡로 207, (죽전동)",053-608-7000,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz
230007,여성아이병원,"대구광역시 달서구 월배로 141, (진천동)",1877-6622,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz
230007,의료법인 일민의료재단 세강병원,"대구광역시 달서구 구마로 220, 세강병원 (송현동)",053-215-6200,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz
230007,의료법인해성의료재단해성아리즈웰병원,"대구광역시 달서구 계대동문로 96, (이곡동)",053-760-1000,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz
230007,중앙요양병원,"대구광역시 달서구 월배로83길 14, 지하1, 2~5층 (송현동)",053-654-7575,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz
230007,휴요양병원,"대구광역시 달서구 성당로 215, 1~7층 (두류동)",053-652-2220,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDAjJDgz
230007,구순정산부인과의원,"대구광역시 달서구 월배로 92, 4층 (진천동)",053-642-8400,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz
230007,김미주로엘여성의원,"대구광역시 달서구 조암로 16, 2층 (월성동)",053-636-5300,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz
230007,김앤박연합정형외과의원,"대구광역시 달서구 상화북로 211, (상인동)",053-642-8275,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
230007,김종식산부인과의원,"대구광역시 달서구 달구벌대로 1896, (두류동)",053-624-2266,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz
230007,내안에유산부인과의원,"대구광역시 달서구 조암로 39, 5층 501, 502호 (월성동)",053-636-0099,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz
230007,다정한산부인과의원,"대구광역시 달서구 용산로 218, 2층 (용산동)",053-522-0075,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
230007,달서여성메디파크의원,"대구광역시 달서구 용산로 139, 8층 (용산동)",053-667-7575,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz
230007,대곡미래연합의원,"대구광역시 달서구 한실로 69, 대한빌딩 3층 (도원동)",053-633-9807,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz
230007,대곡신세계미산부인과의원,"대구광역시 달서구 도원로 19, 2층 (도원동)",053-638-0999,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz
230007,더자람연합의원,"대구광역시 달서구 월배로 175, 우리빌딩 2층 (상인동)",053-263-3200,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz
